store_id,date,day_of_week,hour,forecast_customers,is_peak_hour
S028,2026-05-03,Sunday,20,242,1
S028,2026-05-03,Sunday,21,111,0
S028,2026-05-04,Monday,8,74,0
S028,2026-05-04,Monday,9,60,0
S028,2026-05-04,Monday,10,70,0
S028,2026-05-04,Monday,11,73,0
S028,2026-05-04,Monday,12,59,0
S028,2026-05-04,Monday,13,85,0
S028,2026-05-04,Monday,14,50,0
S028,2026-05-04,Monday,15,79,0
S028,2026-05-04,Monday,16,81,0
S028,2026-05-04,Monday,17,153,1
S028,2026-05-04,Monday,18,175,1
S028,2026-05-04,Monday,19,153,1
S028,2026-05-04,Monday,20,177,1
S028,2026-05-04,Monday,21,92,0
S028,2026-05-05,Tuesday,8,54,0
S028,2026-05-05,Tuesday,9,86,0
S028,2026-05-05,Tuesday,10,45,0
S028,2026-05-05,Tuesday,11,112,0
S028,2026-05-05,Tuesday,12,61,0
S028,2026-05-05,Tuesday,13,69,0
S028,2026-05-05,Tuesday,14,95,0
S028,2026-05-05,Tuesday,15,89,0
S028,2026-05-05,Tuesday,16,104,0
S028,2026-05-05,Tuesday,17,163,1
S028,2026-05-05,Tuesday,18,147,1
S028,2026-05-05,Tuesday,19,173,1
S028,2026-05-05,Tuesday,20,177,1
S028,2026-05-05,Tuesday,21,90,0
S028,2026-05-06,Wednesday,8,59,0
S028,2026-05-06,Wednesday,9,56,0
S028,2026-05-06,Wednesday,10,97,0
S028,2026-05-06,Wednesday,11,104,0
S028,2026-05-06,Wednesday,12,82,0
S028,2026-05-06,Wednesday,13,92,0
S028,2026-05-06,Wednesday,14,97,0
S028,2026-05-06,Wednesday,15,92,0
S028,2026-05-06,Wednesday,16,75,0
S028,2026-05-06,Wednesday,17,170,1
S028,2026-05-06,Wednesday,18,174,1
S028,2026-05-06,Wednesday,19,170,1
S028,2026-05-06,Wednesday,20,172,1
S028,2026-05-06,Wednesday,21,99,0
S028,2026-05-07,Thursday,8,91,0
S028,2026-05-07,Thursday,9,101,0
S028,2026-05-07,Thursday,10,59,0
S028,2026-05-07,Thursday,11,102,0
S028,2026-05-07,Thursday,12,75,0
S028,2026-05-07,Thursday,13,91,0
S028,2026-05-07,Thursday,14,97,0
S028,2026-05-07,Thursday,15,83,0
S028,2026-05-07,Thursday,16,102,0
S028,2026-05-07,Thursday,17,167,1
S028,2026-05-07,Thursday,18,150,1
S028,2026-05-07,Thursday,19,157,1
S028,2026-05-07,Thursday,20,147,1
S028,2026-05-07,Thursday,21,46,0
S028,2026-05-08,Friday,8,98,0
S028,2026-05-08,Friday,9,94,0
S028,2026-05-08,Friday,10,109,0
S028,2026-05-08,Friday,11,45,0
S028,2026-05-08,Friday,12,73,0
S028,2026-05-08,Friday,13,57,0
S028,2026-05-08,Friday,14,110,0
S028,2026-05-08,Friday,15,47,0
S028,2026-05-08,Friday,16,55,0
S028,2026-05-08,Friday,17,157,1
S028,2026-05-08,Friday,18,173,1
S028,2026-05-08,Friday,19,159,1
S028,2026-05-08,Friday,20,167,1
S028,2026-05-08,Friday,21,67,0
S028,2026-05-09,Saturday,8,111,0
S028,2026-05-09,Saturday,9,149,0
S028,2026-05-09,Saturday,10,66,0
S028,2026-05-09,Saturday,11,151,0
S028,2026-05-09,Saturday,12,94,0
S028,2026-05-09,Saturday,13,147,0
S028,2026-05-09,Saturday,14,115,0
S028,2026-05-09,Saturday,15,131,0
S028,2026-05-09,Saturday,16,88,0
S028,2026-05-09,Saturday,17,231,1
S028,2026-05-09,Saturday,18,227,1
S028,2026-05-09,Saturday,19,250,1
S028,2026-05-09,Saturday,20,231,1
S028,2026-05-09,Saturday,21,128,0
S029,2026-05-03,Sunday,8,58,0
S029,2026-05-03,Sunday,9,44,0
S029,2026-05-03,Sunday,10,63,0
S029,2026-05-03,Sunday,11,67,0
S029,2026-05-03,Sunday,12,55,0
S029,2026-05-03,Sunday,13,73,0
S029,2026-05-03,Sunday,14,65,0
S029,2026-05-03,Sunday,15,71,0
S029,2026-05-03,Sunday,16,59,0
S029,2026-05-03,Sunday,17,106,1
S029,2026-05-03,Sunday,18,110,1
S029,2026-05-03,Sunday,19,119,1
S029,2026-05-03,Sunday,20,106,1
S029,2026-05-03,Sunday,21,51,0
S029,2026-05-04,Monday,8,31,0
S029,2026-05-04,Monday,9,27,0
S029,2026-05-04,Monday,10,48,0
S029,2026-05-04,Monday,11,45,0
S029,2026-05-04,Monday,12,47,0
S029,2026-05-04,Monday,13,46,0
S029,2026-05-04,Monday,14,37,0
S029,2026-05-04,Monday,15,30,0
S029,2026-05-04,Monday,16,22,0
S029,2026-05-04,Monday,17,80,1
S029,2026-05-04,Monday,18,74,1
S029,2026-05-04,Monday,19,77,1
S029,2026-05-04,Monday,20,75,1
S029,2026-05-04,Monday,21,47,0
S029,2026-05-05,Tuesday,8,40,0
S029,2026-05-05,Tuesday,9,48,0
S029,2026-05-05,Tuesday,10,45,0
S029,2026-05-05,Tuesday,11,47,0
S029,2026-05-05,Tuesday,12,38,0
S029,2026-05-05,Tuesday,13,52,0
S029,2026-05-05,Tuesday,14,31,0
S029,2026-05-05,Tuesday,15,50,0
S029,2026-05-05,Tuesday,16,40,0
S029,2026-05-05,Tuesday,17,77,1
S029,2026-05-05,Tuesday,18,82,1
S029,2026-05-05,Tuesday,19,84,1
S029,2026-05-05,Tuesday,20,76,1
S029,2026-05-05,Tuesday,21,41,0
S029,2026-05-06,Wednesday,8,29,0
S029,2026-05-06,Wednesday,9,27,0
S029,2026-05-06,Wednesday,10,47,0
S029,2026-05-06,Wednesday,11,39,0
S029,2026-05-06,Wednesday,12,48,0
S029,2026-05-06,Wednesday,13,26,0
S029,2026-05-06,Wednesday,14,28,0
S029,2026-05-06,Wednesday,15,42,0
S029,2026-05-06,Wednesday,16,33,0
S029,2026-05-06,Wednesday,17,76,1
S029,2026-05-06,Wednesday,18,84,1
S029,2026-05-06,Wednesday,19,81,1
S029,2026-05-06,Wednesday,20,88,1
S029,2026-05-06,Wednesday,21,28,0
S029,2026-05-07,Thursday,8,24,0
S029,2026-05-07,Thursday,9,49,0
S029,2026-05-07,Thursday,10,43,0
S029,2026-05-07,Thursday,11,46,0
S029,2026-05-07,Thursday,12,31,0
S029,2026-05-07,Thursday,13,34,0
S029,2026-05-07,Thursday,14,28,0
S029,2026-05-07,Thursday,15,49,0
S029,2026-05-07,Thursday,16,25,0
S029,2026-05-07,Thursday,17,89,1
S029,2026-05-07,Thursday,18,80,1
S029,2026-05-07,Thursday,19,74,1
S029,2026-05-07,Thursday,20,75,1
S029,2026-05-07,Thursday,21,28,0
S029,2026-05-08,Friday,8,32,0
S029,2026-05-08,Friday,9,27,0
S029,2026-05-08,Friday,10,21,0
S029,2026-05-08,Friday,11,36,0
S029,2026-05-08,Friday,12,21,0
S029,2026-05-08,Friday,13,25,0
S029,2026-05-08,Friday,14,24,0
S029,2026-05-08,Friday,15,36,0
S029,2026-05-08,Friday,16,28,0
S029,2026-05-08,Friday,17,87,1
S029,2026-05-08,Friday,18,84,1
S029,2026-05-08,Friday,19,76,1
S029,2026-05-08,Friday,20,73,1
S029,2026-05-08,Friday,21,42,0
S029,2026-05-09,Saturday,8,56,0
S029,2026-05-09,Saturday,9,40,0
S029,2026-05-09,Saturday,10,51,0
S029,2026-05-09,Saturday,11,42,0
S029,2026-05-09,Saturday,12,76,0
S029,2026-05-09,Saturday,13,38,0
S029,2026-05-09,Saturday,14,68,0
S029,2026-05-09,Saturday,15,59,0
S029,2026-05-09,Saturday,16,52,0
S029,2026-05-09,Saturday,17,106,1
S029,2026-05-09,Saturday,18,115,1
S029,2026-05-09,Saturday,19,121,1
S029,2026-05-09,Saturday,20,121,1
S029,2026-05-09,Saturday,21,47,0
S030,2026-05-03,Sunday,8,46,0
S030,2026-05-03,Sunday,9,59,0
S030,2026-05-03,Sunday,10,65,0
S030,2026-05-03,Sunday,11,83,0
S030,2026-05-03,Sunday,12,43,0
S030,2026-05-03,Sunday,13,59,0
S030,2026-05-03,Sunday,14,60,0
S030,2026-05-03,Sunday,15,57,0
S030,2026-05-03,Sunday,16,70,0
S030,2026-05-03,Sunday,17,127,1
S030,2026-05-03,Sunday,18,105,1
S030,2026-05-03,Sunday,19,112,1
S030,2026-05-03,Sunday,20,124,1
S030,2026-05-03,Sunday,21,48,0
S030,2026-05-04,Monday,8,36,0
S030,2026-05-04,Monday,9,40,0
S030,2026-05-04,Monday,10,22,0
S030,2026-05-04,Monday,11,41,0
S030,2026-05-04,Monday,12,22,0
S030,2026-05-04,Monday,13,50,0
S030,2026-05-04,Monday,14,29,0
S030,2026-05-04,Monday,15,46,0
S030,2026-05-04,Monday,16,53,0
S030,2026-05-04,Monday,17,80,1
S030,2026-05-04,Monday,18,73,1
S030,2026-05-04,Monday,19,80,1
S030,2026-05-04,Monday,20,78,1
S030,2026-05-04,Monday,21,34,0
S030,2026-05-05,Tuesday,8,42,0
S030,2026-05-05,Tuesday,9,31,0
S030,2026-05-05,Tuesday,10,41,0
S030,2026-05-05,Tuesday,11,46,0
S030,2026-05-05,Tuesday,12,41,0
S030,2026-05-05,Tuesday,13,51,0
S030,2026-05-05,Tuesday,14,42,0
S030,2026-05-05,Tuesday,15,46,0
S030,2026-05-05,Tuesday,16,45,0
S030,2026-05-05,Tuesday,17,84,1
S030,2026-05-05,Tuesday,18,77,1
S030,2026-05-05,Tuesday,19,76,1
S030,2026-05-05,Tuesday,20,82,1
S030,2026-05-05,Tuesday,21,28,0
S030,2026-05-06,Wednesday,8,49,0
S030,2026-05-06,Wednesday,9,32,0
S030,2026-05-06,Wednesday,10,59,0
S030,2026-05-06,Wednesday,11,32,0
S030,2026-05-06,Wednesday,12,47,0
S030,2026-05-06,Wednesday,13,30,0
S030,2026-05-06,Wednesday,14,48,0
S030,2026-05-06,Wednesday,15,48,0
S030,2026-05-06,Wednesday,16,37,0
S030,2026-05-06,Wednesday,17,81,1
S030,2026-05-06,Wednesday,18,74,1
S030,2026-05-06,Wednesday,19,80,1
S030,2026-05-06,Wednesday,20,73,1
S030,2026-05-06,Wednesday,21,47,0
S030,2026-05-07,Thursday,8,58,0
S030,2026-05-07,Thursday,9,52,0
S030,2026-05-07,Thursday,10,47,0
S030,2026-05-07,Thursday,11,31,0
S030,2026-05-07,Thursday,12,51,0
S030,2026-05-07,Thursday,13,31,0
S030,2026-05-07,Thursday,14,45,0
S030,2026-05-07,Thursday,15,23,0
S030,2026-05-07,Thursday,16,49,0
S030,2026-05-07,Thursday,17,80,1
S030,2026-05-07,Thursday,18,74,1
S030,2026-05-07,Thursday,19,82,1
S030,2026-05-07,Thursday,20,79,1
S030,2026-05-07,Thursday,21,27,0
S030,2026-05-08,Friday,8,44,0
S030,2026-05-08,Friday,9,25,0
S030,2026-05-08,Friday,10,47,0
S030,2026-05-08,Friday,11,48,0
S030,2026-05-08,Friday,12,28,0
S030,2026-05-08,Friday,13,47,0
S030,2026-05-08,Friday,14,32,0
S030,2026-05-08,Friday,15,47,0
S030,2026-05-08,Friday,16,49,0
S030,2026-05-08,Friday,17,76,1
S030,2026-05-08,Friday,18,78,1
S030,2026-05-08,Friday,19,78,1
S030,2026-05-08,Friday,20,79,1
S030,2026-05-08,Friday,21,40,0
S030,2026-05-09,Saturday,8,32,0
S030,2026-05-09,Saturday,9,55,0
S030,2026-05-09,Saturday,10,82,0
S030,2026-05-09,Saturday,11,57,0
S030,2026-05-09,Saturday,12,52,0
S030,2026-05-09,Saturday,13,52,0
S030,2026-05-09,Saturday,14,41,0
S030,2026-05-09,Saturday,15,32,0
S030,2026-05-09,Saturday,16,59,0
S030,2026-05-09,Saturday,17,127,1
S030,2026-05-09,Saturday,18,106,1
S030,2026-05-09,Saturday,19,122,1
S030,2026-05-09,Saturday,20,112,1
S030,2026-05-09,Saturday,21,56,0
S031,2026-05-03,Sunday,8,165,0
S031,2026-05-03,Sunday,9,103,0
S031,2026-05-03,Sunday,10,138,0
S031,2026-05-03,Sunday,11,228,0
S031,2026-05-03,Sunday,12,239,0
S031,2026-05-03,Sunday,13,207,0
S031,2026-05-03,Sunday,14,170,0
S031,2026-05-03,Sunday,15,218,0
S031,2026-05-03,Sunday,16,217,0
S031,2026-05-03,Sunday,17,338,1
S031,2026-05-03,Sunday,18,342,1
S031,2026-05-03,Sunday,19,365,1
S031,2026-05-03,Sunday,20,317,1
S031,2026-05-03,Sunday,21,177,0
S031,2026-05-04,Monday,8,111,0
S031,2026-05-04,Monday,9,97,0
S031,2026-05-04,Monday,10,168,0
S031,2026-05-04,Monday,11,148,0
S031,2026-05-04,Monday,12,141,0
S031,2026-05-04,Monday,13,90,0
S031,2026-05-04,Monday,14,119,0
S031,2026-05-04,Monday,15,134,0
S031,2026-05-04,Monday,16,80,0
S031,2026-05-04,Monday,17,256,1
S031,2026-05-04,Monday,18,256,1
S031,2026-05-04,Monday,19,221,1
S031,2026-05-04,Monday,20,238,1
S031,2026-05-04,Monday,21,67,0
S031,2026-05-05,Tuesday,8,117,0
S031,2026-05-05,Tuesday,9,91,0
S031,2026-05-05,Tuesday,10,81,0
S031,2026-05-05,Tuesday,11,119,0
S031,2026-05-05,Tuesday,12,117,0
S031,2026-05-05,Tuesday,13,127,0
S031,2026-05-05,Tuesday,14,133,0
S031,2026-05-05,Tuesday,15,84,0
S031,2026-05-05,Tuesday,16,146,0
S031,2026-05-05,Tuesday,17,235,1
S031,2026-05-05,Tuesday,18,237,1
S031,2026-05-05,Tuesday,19,243,1
S031,2026-05-05,Tuesday,20,265,1
S031,2026-05-05,Tuesday,21,140,0
S031,2026-05-06,Wednesday,8,87,0
S031,2026-05-06,Wednesday,9,77,0
S031,2026-05-06,Wednesday,10,159,0
S031,2026-05-06,Wednesday,11,145,0
S031,2026-05-06,Wednesday,12,75,0
S031,2026-05-06,Wednesday,13,148,0
S031,2026-05-06,Wednesday,14,65,0
S031,2026-05-06,Wednesday,15,154,0
S031,2026-05-06,Wednesday,16,105,0
S031,2026-05-06,Wednesday,17,225,1
S031,2026-05-06,Wednesday,18,222,1
S031,2026-05-06,Wednesday,19,252,1
S031,2026-05-06,Wednesday,20,223,1
S031,2026-05-06,Wednesday,21,77,0
S031,2026-05-07,Thursday,8,92,0
S031,2026-05-07,Thursday,9,134,0
S031,2026-05-07,Thursday,10,153,0
S031,2026-05-07,Thursday,11,134,0
S031,2026-05-07,Thursday,12,80,0
S031,2026-05-07,Thursday,13,131,0
S031,2026-05-07,Thursday,14,70,0
S031,2026-05-07,Thursday,15,78,0
S031,2026-05-07,Thursday,16,111,0
S031,2026-05-07,Thursday,17,264,1
S031,2026-05-07,Thursday,18,242,1
S031,2026-05-07,Thursday,19,249,1
S031,2026-05-07,Thursday,20,219,1
S031,2026-05-07,Thursday,21,92,0
S031,2026-05-08,Friday,8,74,0
S031,2026-05-08,Friday,9,148,0
S031,2026-05-08,Friday,10,103,0
S031,2026-05-08,Friday,11,97,0
S031,2026-05-08,Friday,12,90,0
S031,2026-05-08,Friday,13,141,0
S031,2026-05-08,Friday,14,116,0
S031,2026-05-08,Friday,15,102,0
S031,2026-05-08,Friday,16,170,0
S031,2026-05-08,Friday,17,232,1
S031,2026-05-08,Friday,18,232,1
S031,2026-05-08,Friday,19,242,1
S031,2026-05-08,Friday,20,255,1
S031,2026-05-08,Friday,21,95,0
S031,2026-05-09,Saturday,8,149,0
S031,2026-05-09,Saturday,9,213,0
S031,2026-05-09,Saturday,10,179,0
S031,2026-05-09,Saturday,11,167,0
S031,2026-05-09,Saturday,12,183,0
S031,2026-05-09,Saturday,13,188,0
S031,2026-05-09,Saturday,14,104,0
S031,2026-05-09,Saturday,15,172,0
S031,2026-05-09,Saturday,16,166,0
S031,2026-05-09,Saturday,17,354,1
S031,2026-05-09,Saturday,18,360,1
S031,2026-05-09,Saturday,19,368,1
S031,2026-05-09,Saturday,20,344,1
S031,2026-05-09,Saturday,21,170,0
S032,2026-05-03,Sunday,8,54,0
S032,2026-05-03,Sunday,9,58,0
S032,2026-05-03,Sunday,10,65,0
S032,2026-05-03,Sunday,11,36,0
S032,2026-05-03,Sunday,12,42,0
S032,2026-05-03,Sunday,13,65,0
S032,2026-05-03,Sunday,14,53,0
S032,2026-05-03,Sunday,15,52,0
S032,2026-05-03,Sunday,16,70,0
S032,2026-05-03,Sunday,17,109,1
S032,2026-05-03,Sunday,18,120,1
S032,2026-05-03,Sunday,19,105,1
S032,2026-05-03,Sunday,20,127,1
S032,2026-05-03,Sunday,21,67,0
S032,2026-05-04,Monday,8,35,0
S032,2026-05-04,Monday,9,57,0
S032,2026-05-04,Monday,10,30,0
S032,2026-05-04,Monday,11,51,0
S032,2026-05-04,Monday,12,55,0
S032,2026-05-04,Monday,13,41,0
S032,2026-05-04,Monday,14,38,0
S032,2026-05-04,Monday,15,24,0
S032,2026-05-04,Monday,16,40,0
S032,2026-05-04,Monday,17,75,1
S032,2026-05-04,Monday,18,85,1
S032,2026-05-04,Monday,19,77,1
S032,2026-05-04,Monday,20,79,1
S032,2026-05-04,Monday,21,43,0
S032,2026-05-05,Tuesday,8,47,0
S032,2026-05-05,Tuesday,9,51,0
S032,2026-05-05,Tuesday,10,50,0
S032,2026-05-05,Tuesday,11,34,0
S032,2026-05-05,Tuesday,12,47,0
S032,2026-05-05,Tuesday,13,38,0
S032,2026-05-05,Tuesday,14,37,0
S032,2026-05-05,Tuesday,15,43,0
S032,2026-05-05,Tuesday,16,25,0
S032,2026-05-05,Tuesday,17,76,1
S032,2026-05-05,Tuesday,18,80,1
S032,2026-05-05,Tuesday,19,86,1
S032,2026-05-05,Tuesday,20,79,1
S032,2026-05-05,Tuesday,21,47,0
S032,2026-05-06,Wednesday,8,33,0
S032,2026-05-06,Wednesday,9,39,0
S032,2026-05-06,Wednesday,10,39,0
S032,2026-05-06,Wednesday,11,41,0
S032,2026-05-06,Wednesday,12,41,0
S032,2026-05-06,Wednesday,13,31,0
S032,2026-05-06,Wednesday,14,38,0
S032,2026-05-06,Wednesday,15,21,0
S032,2026-05-06,Wednesday,16,33,0
S032,2026-05-06,Wednesday,17,80,1
S032,2026-05-06,Wednesday,18,88,1
S032,2026-05-06,Wednesday,19,77,1
S032,2026-05-06,Wednesday,20,86,1
S032,2026-05-06,Wednesday,21,56,0
S032,2026-05-07,Thursday,8,35,0
S032,2026-05-07,Thursday,9,46,0
S032,2026-05-07,Thursday,10,49,0
S032,2026-05-07,Thursday,11,34,0
S032,2026-05-07,Thursday,12,30,0
S032,2026-05-07,Thursday,13,30,0
S032,2026-05-07,Thursday,14,38,0
S032,2026-05-07,Thursday,15,46,0
S032,2026-05-07,Thursday,16,29,0
S032,2026-05-07,Thursday,17,83,1
S032,2026-05-07,Thursday,18,83,1
S032,2026-05-07,Thursday,19,74,1
S032,2026-05-07,Thursday,20,80,1
S032,2026-05-07,Thursday,21,36,0
S032,2026-05-08,Friday,8,26,0
S032,2026-05-08,Friday,9,31,0
S032,2026-05-08,Friday,10,26,0
S032,2026-05-08,Friday,11,51,0
S032,2026-05-08,Friday,12,37,0
S032,2026-05-08,Friday,13,24,0
S032,2026-05-08,Friday,14,23,0
S032,2026-05-08,Friday,15,25,0
S032,2026-05-08,Friday,16,50,0
S032,2026-05-08,Friday,17,74,1
S032,2026-05-08,Friday,18,80,1
S032,2026-05-08,Friday,19,84,1
S032,2026-05-08,Friday,20,74,1
S032,2026-05-08,Friday,21,34,0
S032,2026-05-09,Saturday,8,69,0
S032,2026-05-09,Saturday,9,59,0
S032,2026-05-09,Saturday,10,51,0
S032,2026-05-09,Saturday,11,44,0
S032,2026-05-09,Saturday,12,44,0
S032,2026-05-09,Saturday,13,58,0
S032,2026-05-09,Saturday,14,36,0
S032,2026-05-09,Saturday,15,48,0
S032,2026-05-09,Saturday,16,75,0
S032,2026-05-09,Saturday,17,106,1
S032,2026-05-09,Saturday,18,117,1
S032,2026-05-09,Saturday,19,109,1
S032,2026-05-09,Saturday,20,121,1
S032,2026-05-09,Saturday,21,64,0
S033,2026-05-03,Sunday,8,89,0
S033,2026-05-03,Sunday,9,115,0
S033,2026-05-03,Sunday,10,94,0
S033,2026-05-03,Sunday,11,64,0
S033,2026-05-03,Sunday,12,123,0
S033,2026-05-03,Sunday,13,159,0
S033,2026-05-03,Sunday,14,151,0
S033,2026-05-03,Sunday,15,71,0
S033,2026-05-03,Sunday,16,117,0
S033,2026-05-03,Sunday,17,222,1
S033,2026-05-03,Sunday,18,238,1
S033,2026-05-03,Sunday,19,223,1
S033,2026-05-03,Sunday,20,222,1
S033,2026-05-03,Sunday,21,106,0
S033,2026-05-04,Monday,8,47,0
S033,2026-05-04,Monday,9,59,0
S033,2026-05-04,Monday,10,101,0
S033,2026-05-04,Monday,11,67,0
S033,2026-05-04,Monday,12,66,0
S033,2026-05-04,Monday,13,52,0
S033,2026-05-04,Monday,14,100,0
S033,2026-05-04,Monday,15,48,0
S033,2026-05-04,Monday,16,56,0
S033,2026-05-04,Monday,17,169,1
S033,2026-05-04,Monday,18,167,1
S033,2026-05-04,Monday,19,164,1
S033,2026-05-04,Monday,20,176,1
S033,2026-05-04,Monday,21,53,0
S033,2026-05-05,Tuesday,8,86,0
S033,2026-05-05,Tuesday,9,67,0
S033,2026-05-05,Tuesday,10,65,0
S033,2026-05-05,Tuesday,11,105,0
S033,2026-05-05,Tuesday,12,89,0
S033,2026-05-05,Tuesday,13,79,0
S033,2026-05-05,Tuesday,14,62,0
S033,2026-05-05,Tuesday,15,63,0
S033,2026-05-05,Tuesday,16,49,0
S033,2026-05-05,Tuesday,17,169,1
S033,2026-05-05,Tuesday,18,154,1
S033,2026-05-05,Tuesday,19,148,1
S033,2026-05-05,Tuesday,20,177,1
S033,2026-05-05,Tuesday,21,50,0
S033,2026-05-06,Wednesday,8,82,0
S033,2026-05-06,Wednesday,9,56,0
S033,2026-05-06,Wednesday,10,83,0
S033,2026-05-06,Wednesday,11,70,0
S033,2026-05-06,Wednesday,12,73,0
S033,2026-05-06,Wednesday,13,47,0
S033,2026-05-06,Wednesday,14,85,0
S033,2026-05-06,Wednesday,15,96,0
S033,2026-05-06,Wednesday,16,80,0
S033,2026-05-06,Wednesday,17,175,1
S033,2026-05-06,Wednesday,18,174,1
S033,2026-05-06,Wednesday,19,173,1
S033,2026-05-06,Wednesday,20,152,1
S033,2026-05-06,Wednesday,21,63,0
S033,2026-05-07,Thursday,8,54,0
S033,2026-05-07,Thursday,9,59,0
S033,2026-05-07,Thursday,10,83,0
S033,2026-05-07,Thursday,11,76,0
S033,2026-05-07,Thursday,12,75,0
S033,2026-05-07,Thursday,13,77,0
S033,2026-05-07,Thursday,14,77,0
S033,2026-05-07,Thursday,15,86,0
S033,2026-05-07,Thursday,16,92,0
S033,2026-05-07,Thursday,17,157,1
S033,2026-05-07,Thursday,18,165,1
S033,2026-05-07,Thursday,19,167,1
S033,2026-05-07,Thursday,20,176,1
S033,2026-05-07,Thursday,21,100,0
S033,2026-05-08,Friday,8,88,0
S033,2026-05-08,Friday,9,77,0
S033,2026-05-08,Friday,10,64,0
S033,2026-05-08,Friday,11,82,0
S033,2026-05-08,Friday,12,96,0
S033,2026-05-08,Friday,13,97,0
S033,2026-05-08,Friday,14,86,0
S033,2026-05-08,Friday,15,109,0
S033,2026-05-08,Friday,16,58,0
S033,2026-05-08,Friday,17,177,1
S033,2026-05-08,Friday,18,147,1
S033,2026-05-08,Friday,19,149,1
S033,2026-05-08,Friday,20,165,1
S033,2026-05-08,Friday,21,110,0
S033,2026-05-09,Saturday,8,94,0
S033,2026-05-09,Saturday,9,150,0
S033,2026-05-09,Saturday,10,131,0
S033,2026-05-09,Saturday,11,110,0
S033,2026-05-09,Saturday,12,107,0
S033,2026-05-09,Saturday,13,89,0
S033,2026-05-09,Saturday,14,143,0
S033,2026-05-09,Saturday,15,99,0
S033,2026-05-09,Saturday,16,76,0
S033,2026-05-09,Saturday,17,233,1
S033,2026-05-09,Saturday,18,227,1
S033,2026-05-09,Saturday,19,219,1
S033,2026-05-09,Saturday,20,245,1
S033,2026-05-09,Saturday,21,97,0
S034,2026-05-03,Sunday,8,92,0
S034,2026-05-03,Sunday,9,195,0
S034,2026-05-03,Sunday,10,166,0
S034,2026-05-03,Sunday,11,138,0
S034,2026-05-03,Sunday,12,151,0
S034,2026-05-03,Sunday,13,140,0
S034,2026-05-03,Sunday,14,109,0
S034,2026-05-03,Sunday,15,108,0
S034,2026-05-03,Sunday,16,227,0
S034,2026-05-03,Sunday,17,324,1
S034,2026-05-03,Sunday,18,380,1
S034,2026-05-03,Sunday,19,355,1
S034,2026-05-03,Sunday,20,365,1
S034,2026-05-03,Sunday,21,224,0
S034,2026-05-04,Monday,8,141,0
S034,2026-05-04,Monday,9,151,0
S034,2026-05-04,Monday,10,119,0
S034,2026-05-04,Monday,11,96,0
S034,2026-05-04,Monday,12,63,0
S034,2026-05-04,Monday,13,128,0
S034,2026-05-04,Monday,14,94,0
S034,2026-05-04,Monday,15,142,0
S034,2026-05-04,Monday,16,91,0
S034,2026-05-04,Monday,17,264,1
S034,2026-05-04,Monday,18,223,1
S034,2026-05-04,Monday,19,239,1
S034,2026-05-04,Monday,20,227,1
S034,2026-05-04,Monday,21,154,0
S034,2026-05-05,Tuesday,8,69,0
S034,2026-05-05,Tuesday,9,156,0
S034,2026-05-05,Tuesday,10,174,0
S034,2026-05-05,Tuesday,11,99,0
S034,2026-05-05,Tuesday,12,113,0
S034,2026-05-05,Tuesday,13,87,0
S034,2026-05-05,Tuesday,14,80,0
S034,2026-05-05,Tuesday,15,87,0
S034,2026-05-05,Tuesday,16,100,0
S034,2026-05-05,Tuesday,17,250,1
S034,2026-05-05,Tuesday,18,245,1
S034,2026-05-05,Tuesday,19,260,1
S034,2026-05-05,Tuesday,20,257,1
S034,2026-05-05,Tuesday,21,108,0
S034,2026-05-06,Wednesday,8,131,0
S034,2026-05-06,Wednesday,9,106,0
S034,2026-05-06,Wednesday,10,96,0
S034,2026-05-06,Wednesday,11,166,0
S034,2026-05-06,Wednesday,12,146,0
S034,2026-05-06,Wednesday,13,115,0
S034,2026-05-06,Wednesday,14,107,0
S034,2026-05-06,Wednesday,15,77,0
S034,2026-05-06,Wednesday,16,128,0
S034,2026-05-06,Wednesday,17,225,1
S034,2026-05-06,Wednesday,18,220,1
S034,2026-05-06,Wednesday,19,266,1
S034,2026-05-06,Wednesday,20,236,1
S034,2026-05-06,Wednesday,21,104,0
S034,2026-05-07,Thursday,8,89,0
S034,2026-05-07,Thursday,9,100,0
S034,2026-05-07,Thursday,10,82,0
S034,2026-05-07,Thursday,11,73,0
S034,2026-05-07,Thursday,12,132,0
S034,2026-05-07,Thursday,13,70,0
S034,2026-05-07,Thursday,14,104,0
S034,2026-05-07,Thursday,15,70,0
S034,2026-05-07,Thursday,16,111,0
S034,2026-05-07,Thursday,17,236,1
S034,2026-05-07,Thursday,18,263,1
S034,2026-05-07,Thursday,19,253,1
S034,2026-05-07,Thursday,20,241,1
S034,2026-05-07,Thursday,21,159,0
S034,2026-05-08,Friday,8,95,0
S034,2026-05-08,Friday,9,77,0
S034,2026-05-08,Friday,10,145,0
S034,2026-05-08,Friday,11,171,0
S034,2026-05-08,Friday,12,157,0
S034,2026-05-08,Friday,13,118,0
S034,2026-05-08,Friday,14,74,0
S034,2026-05-08,Friday,15,127,0
S034,2026-05-08,Friday,16,131,0
S034,2026-05-08,Friday,17,251,1
S034,2026-05-08,Friday,18,265,1
S034,2026-05-08,Friday,19,237,1
S034,2026-05-08,Friday,20,241,1
S034,2026-05-08,Friday,21,110,0
S034,2026-05-09,Saturday,8,199,0
S034,2026-05-09,Saturday,9,172,0
S034,2026-05-09,Saturday,10,117,0
S034,2026-05-09,Saturday,11,92,0
S034,2026-05-09,Saturday,12,136,0
